,popularity,id,video,vote_count,vote_average,title,release_date,original_language,original_title,genre_ids,backdrop_path,adult,overview,poster_path,Unnamed: 0,movie,year,pg_rating,imdb_id,runtime,genre,metascore,imdb_rating,votes,gross_us,month
915,11.951,375315,False,534,7.3,The Salesman,2016-06-24,fa,فروشنده,"['Drama', 'Thriller']",/woSmQgo1wxE4WRVXWHrmgv3jy2O.jpg,False,"Forced out of their apartment due to dangerous works on a neighboring building, Emad and Rana move into a new flat in the center of Tehran. An incident linked to the previous tenant will dramatically change the young couple’s life.",/z2AFU8rv7HmNosDvnVcMrG7OlVN.jpg,656,The Salesman,2016,PG-13,5186714,124,"Drama, Thriller",85.0,7.8,49743,2.4,6
916,12.67,866,False,2759,7.3,Finding Neverland,2004-10-17,en,Finding Neverland,['Drama'],/sBsnLIrB0UdB7gBdmw5iJ9L1ltK.jpg,False,"During a writing slump, playwright J.M. Barrie meets a widow and her three children—who soon become an important part of Barrie’s life and the inspiration that lead him to create his masterpiece. Peter Pan'.",/smiaeB0cfwcGExjBuld58dx4lti.jpg,298,Finding Neverland,2004,PG,308644,106,"Biography, Drama, Family",67.0,7.7,197119,51.68,10
917,16.77,3176,False,2178,7.3,Battle Royale,2000-12-16,ja,バトル・ロワイアル,"['Drama', 'Thriller', 'Action']",/amBvmIshdsSkOtvVIgxl7YSQ9Dg.jpg,False,"In the future, the Japanese government captures a class of ninth-grade students and forces them to kill each other under the revolutionary ""Battle Royale"" act.",/gFX7NuBUeKysOB9nEzRqVpHNT32.jpg,884,Battle Royale,2000,Not Rated,266308,114,"Action, Adventure, Drama",81.0,7.6,167523,,12
918,10.882,922,False,926,7.3,Dead Man,1995-12-23,en,Dead Man,"['Drama', 'Fantasy', 'Western']",/7SO7rjZCZC3Ldx0QrcHfm1rRRmL.jpg,False,"On the run after murdering a man, accountant William Blake encounters a strange North American man named Nobody who prepares him for his journey into the spiritual world.",/65iVwc0t5eTDhQJsddsR14uBuGr.jpg,718,Dead Man,1995,R,112817,121,"Adventure, Drama, Fantasy",62.0,7.6,89359,1.04,12
919,18.725,338766,False,3120,7.3,Hell or High Water,2016-08-12,en,Hell or High Water,"['Crime', 'Western']",/GZx3RAiTJAhXOdhLLyCAbqRl11.jpg,False,A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.,/ljRRxqy2aXIkIBXLmOVifcOR021.jpg,404,Hell or High Water,2016,R,2582782,102,"Action, Crime, Drama",88.0,7.6,200632,26.86,8
920,29.714,13183,False,6361,7.3,Watchmen,2009-03-05,en,Watchmen,"['Action', 'Mystery', 'Science Fiction']",/dH7ia3vtkYCa3CBvDnvVjqm9uiQ.jpg,False,"In a gritty and alternate 1985 the glory days of costumed vigilantes have been brought to a close by a government crackdown, but after one of the masked veterans is brutally murdered, an investigation into the killer is initiated. The reunited heroes set out to prevent their own destruction, but in doing so uncover a sinister plot that puts all of humanity in grave danger.",/aZvOkdo203bm1kpcY0A0Tn074ER.jpg,176,Watchmen,2009,R,409459,162,"Action, Drama, Mystery",56.0,7.6,495632,107.51,3
921,46.193,119450,False,8361,7.3,Dawn of the Planet of the Apes,2014-06-26,en,Dawn of the Planet of the Apes,"['Science Fiction', 'Action', 'Drama', 'Thriller']",/6KeaHFCqcj2ByqxGlPhAMqIbLmz.jpg,False,"A group of scientists in San Francisco struggle to stay alive in the aftermath of a plague that is wiping out humanity, while Caesar tries to maintain dominance over his community of intelligent apes.",/ie14Sm0hRI5f7Te2KIfU64NyCPr.jpg,82,Dawn of the Planet of the Apes,2014,PG-13,2103281,130,"Action, Adventure, Drama",79.0,7.6,408577,208.55,6
922,6.329,191714,False,451,7.3,The Lunchbox,2013-09-20,hi,The Lunchbox,"['Drama', 'Romance']",/rjccRKWUPKWHKIJ76rWLRIpeSdZ.jpg,False,"A mistaken delivery in Mumbai's famously efficient lunchbox delivery system (Mumbai's Dabbawallahs) connects a young housewife to a stranger in the dusk of his life. They build a fantasy world together through notes in the lunchbox. Gradually, this fantasy threatens to overwhelm their reality.",/jSOiz1h97i3qwjZJXY8SeLvjPsl.jpg,609,The Lunchbox,2013,PG,2350496,104,"Drama, Romance",76.0,7.8,49598,4.23,9
923,14.78,859,False,707,7.3,Dangerous Liaisons,1988-06-09,en,Dangerous Liaisons,"['Drama', 'Romance']",/dhaX2NXwPyCVML8Iy7ul38wfmY3.jpg,False,"In 18th century France, Marquise de Merteuil asks her ex-lover Vicomte de Valmont to seduce the future wife of another ex-lover of hers in return for one last night with her. Yet things don’t go as planned.",/ncERDRjGntf8QhZYDaHsbzIx45.jpg,369,Dangerous Liaisons,1988,R,94947,119,"Drama, Romance",74.0,7.6,63859,34.7,6
924,27.656,37799,False,8179,7.3,The Social Network,2010-10-01,en,The Social Network,['Drama'],/lpn1whaulslRtxxufxX9lhEQ0Bn.jpg,False,"On a fall night in 2003, Harvard undergrad and computer programming genius Mark Zuckerberg sits down at his computer and heatedly begins working on a new idea. In a fury of blogging and programming, what begins in his dorm room as a small site among friends soon becomes a global social network and a revolution in communication. A mere six years and 500 million friends later, Mark Zuckerberg is the youngest billionaire in history... but for this entrepreneur, success leads to both personal and legal complications.",/n0ybibhJtQ5icDqTp8eRytcIHJx.jpg,192,The Social Network,2010,PG-13,1285016,120,"Biography, Drama",95.0,7.7,615210,96.96,10
925,65.175,18785,False,12635,7.3,The Hangover,2009-06-02,en,The Hangover,['Comedy'],/2o0PKGmnSgCGkzoSePNAqse8Ure.jpg,False,"When three friends finally come to after a raucous night of bachelor-party revelry, they find a baby in the closet and a tiger in the bathroom. But they can't seem to locate their best friend, Doug – who's supposed to be tying the knot. Launching a frantic search for Doug, the trio perseveres through a nasty hangover to try to make it to the church on time.",/jjCPcxw7QCmFPYM1t3BThdEawJK.jpg,46,The Hangover,2009,R,1119646,100,Comedy,73.0,7.7,710366,277.32,6
926,16.839,1640,False,2376,7.3,Crash,2005-05-06,en,Crash,['Drama'],/pu5yRPsqVZcXbBGpQln2SVdtDWm.jpg,False,"In post-Sept. 11 Los Angeles, tensions erupt when the lives of a Brentwood housewife, her district attorney husband, a Persian shopkeeper, two cops, a pair of carjackers and a Korean couple converge during a 36-hour period.",/86BdPC6RDX88NC880pLidKn2LCj.jpg,278,Crash,2004,R,375679,112,"Crime, Drama, Thriller",66.0,7.7,416812,54.58,5
927,17.007,884,False,521,6.5,Crash,1996-07-17,en,Crash,"['Drama', 'Thriller', 'Romance']",/tmfSWk7ZKla721Ie2O5zuyNdz8k.jpg,False,"After getting into a serious car accident, a TV director discovers an underground sub-culture of scarred, omnisexual car-crash victims who use car accidents and the raw sexual energy they produce to try to rejuvenate his sex life with his wife.",/5lDENqycd6WMXMPtD9GxWfYh4bq.jpg,278,Crash,2004,R,375679,112,"Crime, Drama, Thriller",66.0,7.7,416812,54.58,7
928,25.063,2502,False,5347,7.3,The Bourne Supremacy,2004-07-23,en,The Bourne Supremacy,"['Action', 'Drama', 'Thriller']",/fE7RqvVHbGHjBC9NjIjlLh2t4zK.jpg,False,"When a CIA operation to purchase classified Russian documents is blown by a rival agent, who then shows up in the sleepy seaside village where Bourne and Marie have been living. The pair run for their lives and Bourne, who promised retaliation should anyone from his former life attempt contact, is forced to once again take up his life as a trained assassin to survive.",/7IYGiDrquvX3q7e9PV6Pejs6b2g.jpg,103,The Bourne Supremacy,2004,PG-13,372183,108,"Action, Mystery, Thriller",73.0,7.7,430009,176.24,7
929,16.976,8374,False,1593,7.3,The Boondock Saints,1999-01-22,en,The Boondock Saints,"['Action', 'Thriller', 'Crime']",/tIJKAbESEi9eywpVflJpTHukPwR.jpg,False,"Tired of the crime overrunning the streets of Boston, Irish Catholic twin brothers Conner and Murphy are inspired by their faith to cleanse their hometown of evil with their own brand of zealous vigilante justice. As they hunt down and kill one notorious gangster after another, they become controversial folk heroes in the community. But Paul Smecker, an eccentric FBI agent, is fast closing in on their blood-soaked trail.",/gj3V39yiGPH1FAylXxzzVneflxA.jpg,825,The Boondock Saints,1999,R,144117,108,"Action, Crime, Thriller",44.0,7.8,225663,0.03,1
930,55.73,49051,False,14107,7.3,The Hobbit: An Unexpected Journey,2012-11-26,en,The Hobbit: An Unexpected Journey,"['Adventure', 'Fantasy', 'Action']",/gioXMobK8vbD6bcTsjKYKfgacNt.jpg,False,"Bilbo Baggins, a hobbit enjoying his quiet life, is swept into an epic quest by Gandalf the Grey and thirteen dwarves who seek to reclaim their mountain home from Smaug, the dragon.",/yHA9Fc37VmpUA5UncTxxo3rTGVA.jpg,36,The Hobbit: An Unexpected Journey,2012,PG-13,903624,169,"Adventure, Fantasy",58.0,7.8,749798,303.0,11
931,9.353,3549,False,215,7.3,After the Wedding,2006-02-24,da,Efter brylluppet,['Drama'],/Aum2etYcyf7QMNbkADEOW7LdSyt.jpg,False,"A manager of an orphanage in India is sent to Copenhagen, Denmark, where he discovers a life-altering family secret.",/29t5x0Aj4cQJJC9jNR3VWS7l3JL.jpg,762,After the Wedding,2006,R,457655,120,Drama,78.0,7.7,31612,0.41,2
932,1.916,49538,False,9704,7.3,X-Men: First Class,2011-06-01,en,X-Men: First Class,"['Action', 'Science Fiction', 'Adventure']",/4Ky8OcB0F7x3PRZQIiFFZyf3eIX.jpg,False,"Before Charles Xavier and Erik Lensherr took the names Professor X and Magneto, they were two young men discovering their powers for the first time. Before they were arch-enemies, they were closest of friends, working together with other mutants (some familiar, some new), to stop the greatest threat the world has ever known.",/5QId52kcNtbq6w2OS7smwTPFi2.jpg,126,X-Men: First Class,2011,PG-13,1270798,131,"Action, Adventure, Sci-Fi",65.0,7.7,640284,146.41,6
933,29.415,9325,False,4546,7.3,The Jungle Book,1967-10-18,en,The Jungle Book,"['Family', 'Animation', 'Adventure']",/3sbmRuIpYEH5dMvec4z4JxKQHoj.jpg,False,"The boy Mowgli makes his way to the man-village with Bagheera, the wise panther. Along the way he meets jazzy King Louie, the hypnotic snake Kaa and the lovable, happy-go-lucky bear Baloo, who teaches Mowgli ""The Bare Necessities"" of life and the true meaning of friendship.",/bsr6HmhxYOmJ2wab5tlOA69QkQo.jpg,129,The Jungle Book,1967,G,61852,78,"Animation, Adventure, Family",65.0,7.6,163980,141.84,10
934,39.411,278927,False,6344,6.8,The Jungle Book,2016-04-07,en,The Jungle Book,"['Adventure', 'Drama', 'Family', 'Fantasy']",/tB2w4m0rW62MTufTjRj0gFLMVBP.jpg,False,"A man-cub named Mowgli fostered by wolves. After a threat from the tiger Shere Khan, Mowgli is forced to flee the jungle, by which he embarks on a journey of self discovery with the help of the panther, Bagheera and the free-spirited bear, Baloo.",/tOEOlmLP71IojeJ91dyJ9Nsb8O8.jpg,129,The Jungle Book,1967,G,61852,78,"Animation, Adventure, Family",65.0,7.6,163980,141.84,4
935,14.337,10714,False,307,5.9,The Jungle Book,1994-12-23,en,The Jungle Book,"['Adventure', 'Drama', 'Family']",/aop8h9hogkCXQm6dLhXNNW3EvhK.jpg,False,"Raised by wild animals since childhood, Mowgli is drawn away from the jungle by the beautiful Kitty. But Mowgli must eventually face corrupt Capt. Boone, who wants both Kitty's hand and the treasures of Monkey City – a place only Mowgli can find.",/rYoE6cuup9Ofam6AuYaiJLxF9OO.jpg,129,The Jungle Book,1967,G,61852,78,"Animation, Adventure, Family",65.0,7.6,163980,141.84,12
936,9.485,266,False,442,7.3,Contempt,1963-10-29,fr,Le Mépris,['Drama'],/yKUVXoWbY0I2E5KBlAzD8kEsNR1.jpg,False,"A philistine in the art film business, Jeremy Prokosch is a producer unhappy with the work of his director. Prokosch has hired Fritz Lang (as himself) to direct an adaptation of ""The Odyssey,"" but when it seems that the legendary filmmaker is making a picture destined to bomb at the box office, he brings in a screenwriter to energize the script. The professional intersects with the personal when a rift develops between the writer and his wife.",/aQUDdxuWQvXMGzZw0VmvGYrPtk9.jpg,820,Contempt,1963,Not Rated,57345,102,"Drama, Romance",,7.6,28376,0.04,10
937,21.198,813,False,2819,7.3,Airplane!,1980-07-02,en,Airplane!,['Comedy'],/odLX1trQSUsPQvIB5FZgwFHEmXK.jpg,False,"Alcoholic pilot, Ted Striker has developed a fear of flying due to wartime trauma, but nevertheless boards a passenger jet in an attempt to woo back his stewardess girlfriend. Food poisoning decimates the passengers and crew, leaving it up to Striker to land the plane with the help of a glue-sniffing air traffic controller and Striker's vengeful former Air Force captain, who must both talk him down.",/hiURvJjCgk0s10urHVCg80TFF11.jpg,207,Airplane!,1980,PG,80339,88,Comedy,78.0,7.7,211305,83.4,7
938,25.639,11886,False,3103,7.3,Robin Hood,1973-11-08,en,Robin Hood,"['Animation', 'Family']",/1I3xIxbO62ED4FaKWaUkg1Un2oz.jpg,False,"With King Richard off to the Crusades, Prince John and his slithering minion, Sir Hiss, set about taxing Nottingham's citizens with support from the corrupt sheriff - and staunch opposition by the wily Robin Hood and his band of merry men.",/x9AvkYek0bGdxQSZ8W3lAjGrREm.jpg,383,Robin Hood,1973,G,70608,83,"Animation, Adventure, Comedy",57.0,7.6,113959,32.06,11
939,22.853,20662,False,3232,6.4,Robin Hood,2010-05-12,en,Robin Hood,"['Action', 'Adventure', 'Drama']",/h7AKqgIh86HDgJIzENeR2ng1Knn.jpg,False,"When soldier Robin happens upon the dying Robert of Loxley, he promises to return the man's sword to his family in Nottingham. There, he assumes Robert's identity; romances his widow, Marion; and draws the ire of the town's sheriff and King John's henchman, Godfrey.",/9NS5QGOfck24yL3bZqWeW06PgPC.jpg,383,Robin Hood,1973,G,70608,83,"Animation, Adventure, Comedy",57.0,7.6,113959,32.06,5
940,54.13,375588,False,2062,5.9,Robin Hood,2018-11-21,en,Robin Hood,"['Action', 'Adventure', 'Thriller']",/zSJT1sKGRKcmP4I9b8dIOuepw6I.jpg,False,A war-hardened Crusader and his Moorish commander mount an audacious revolt against the corrupt English crown.,/AiRfixFcfTkNbn2A73qVJPlpkUo.jpg,383,Robin Hood,1973,G,70608,83,"Animation, Adventure, Comedy",57.0,7.6,113959,32.06,11
941,26.957,87,False,6214,7.3,Indiana Jones and the Temple of Doom,1984-05-23,en,Indiana Jones and the Temple of Doom,"['Adventure', 'Action']",/2hMt6zKQsvYvH3ZRe8T6RzAD2XB.jpg,False,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees – and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",/5xXpJmvXJuWGQ7KmgWTibNa5utX.jpg,100,Indiana Jones and the Temple of Doom,1984,PG,87469,118,"Action, Adventure",57.0,7.6,442486,179.87,5
942,9.094,44716,False,245,7.3,In a Better World,2010-08-26,da,Hævnen,['Drama'],/jso7QKHWwkdlEHFef68kFWHsltx.jpg,False,"The lives of two Danish families cross each other, and an extraordinary but risky friendship comes into bud. But loneliness, frailty and sorrow lie in wait.",/dJpPpgf2z5lNw6xVxvfWm0lexNH.jpg,723,In a Better World,2010,R,1340107,118,"Drama, Romance",65.0,7.6,38197,1.01,8
943,18.803,68734,False,6115,7.3,Argo,2012-10-11,en,Argo,"['Drama', 'Thriller']",/iVk4mVKwNE66JbBcoDwcYFvuUXM.jpg,False,"As the Iranian revolution reaches a boiling point, a CIA 'exfiltration' specialist concocts a risky plan to free six Americans who have found shelter at the home of the Canadian ambassador.",/2HVkfkgY1nvWTCRj3H1zTmlghUG.jpg,136,Argo,2012,R,1024648,120,"Biography, Drama, Thriller",86.0,7.7,566618,136.03,10
944,43.973,19908,False,8821,7.3,Zombieland,2009-10-07,en,Zombieland,"['Comedy', 'Horror']",/oihWVx3imvRKujnGmSDYhfG1gI5.jpg,False,"Columbus has made a habit of running from what scares him. Tallahassee doesn't have fears. If he did, he'd kick their ever-living ass. In a world overrun by zombies, these two are perfectly evolved survivors. But now, they're about to stare down the most terrifying prospect of all: each other.",/dUkAmAyPVqubSBNRjRqCgHggZcK.jpg,224,Zombieland,2009,R,1156398,88,"Adventure, Comedy, Fantasy",73.0,7.6,514774,75.59,10
945,22.578,5825,False,1397,7.3,National Lampoon's Christmas Vacation,1989-11-30,en,National Lampoon's Christmas Vacation,['Comedy'],/8TNf3mbv4Wv9t6KMkxLUkCrB6SJ.jpg,False,"It's Christmas time and the Griswolds are preparing for a family seasonal celebration, but things never run smoothly for Clark, his wife Ellen and their two kids. Clark's continual bad luck is worsened by his obnoxious family guests, but he manages to keep going knowing that his Christmas bonus is due soon.",/64NKasFKx6aOTKRg4mv76l0IwZR.jpg,235,National Lampoon's Christmas Vacation,1989,PG-13,97958,97,Comedy,49.0,7.6,149082,71.32,11
